ลำดับ,id,หน่วยงาน,หมายเลข อจย.,อัตราเต็ม(รวม),อัตราเต็ม(น.),อัตราเต็ม(ส.),อัตราเต็ม(อื่นๆ),อัตราบรรจุ(รวม),อัตราบรรจุ(น.),อัตราบรรจุ(ส.),อัตราบรรจุ(ประจำ),อัตราบรรจุ(อื่นๆ),ต่ำกว่า 21 ปี	,21-30,	31-40,	41-50,	51-60,	60 ปีขึ้นไป,เหล่า ร.,เหล่า ม.,เหล่า ป.,เหล่า ป., เหล่า ช. ,เหล่า ส., เหล่า ขส., แก้ไข 
"1019","21885","ท.บ.","7-14A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1020","22069","ท.บ.","7-14C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1021","1448","ท.บ.","7-14C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1022","1440","ท.บ.","7-14 RDF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1023","22064","ท.บ.","7-14 RDF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1024","1437","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1025","1388","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1026","22310","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1027","22034","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1028","22061","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1029","1210","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1030","21776","ท.บ.","7-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1031","21931","ท.บ.","7-15ก.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1032","1310","ท.บ.","7-15ก.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1033","1265","ท.บ.","7-15พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1034","21895","ท.บ.","7-15พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1035","1481","ท.บ.","7-15A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1036","22074","ท.บ.","7-15C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1037","1453","ท.บ.","7-15C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1038","22311","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1039","21813","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1040","22545","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1041","22062","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1042","1438","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1043","1419","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1044","22047","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1045","1163","ท.บ.","7-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1046","1164","ท.บ.","7-16ก.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1047","21717","ท.บ.","7-16ก.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1048","1266","ท.บ.","7-16พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1049","21896","ท.บ.","7-16พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1050","1482","ท.บ.","7-16A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1051","22071","ท.บ.","7-16C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1052","1450","ท.บ.","7-16C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1053","21814","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1054","22325","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1055","22111","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1056","22048","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1057","1420","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1058","1436","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1059","1165","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1060","22546","ท.บ.","7-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1061","21897","ท.บ.","7-17พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1062","1267","ท.บ.","7-17พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1063","1483","ท.บ.","7-17A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1064","1452","ท.บ.","7-17C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1065","22073","ท.บ.","7-17C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1066","1435","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1067","22326","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1068","22550","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1069","22049","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1070","1421","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1071","22110","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1072","21815","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1073","1166","ท.บ.","7-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1074","1268","ท.บ.","7-18พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1075","21898","ท.บ.","7-18พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1076","22072","ท.บ.","7-18C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1077","1451","ท.บ.","7-18C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1078","1167","ท.บ.","7-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1079","21718","ท.บ.","7-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1080","140818141902922683","ท.บ.","7-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1081","22324","ท.บ.","7-19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1082","1484","ท.บ.","7-19A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1083","1449","ท.บ.","7-19C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1084","22070","ท.บ.","7-19C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1085","1441","ท.บ.","7-19 RDF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1086","22065","ท.บ.","7-19 RDF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1087","21775","ท.บ.","7-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1088","1208","ท.บ.","7-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1089","140818141238521177","ท.บ.","7215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1090","2981","ท.บ.","7215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1091","1455","ท.บ.","7215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1092","22076","ท.บ.","7215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1093","21892","ท.บ.","7-22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1094","1389","ท.บ.","7-22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1095","2941","ท.บ.","7220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1096","140818151329881184","ท.บ.","7-27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1097","22323","ท.บ.","7-27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1098","21816","ท.บ.","7-28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1099","1168","ท.บ.","7-28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1100","22845","ท.บ.","7-304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1101","1311","ท.บ.","7-31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1102","21932","ท.บ.","7-31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1103","21719","ท.บ.","7-32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1104","1169","ท.บ.","7-32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1105","1170","ท.บ.","7-34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1106","21817","ท.บ.","7-34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1107","1312","ท.บ.","7-35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1108","21933","ท.บ.","7-35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1109","21818","ท.บ.","7-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1110","22551","ท.บ.","7-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1111","1171","ท.บ.","7-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1112","22552","ท.บ.","7-37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1113","1172","ท.บ.","7-37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1114","21819","ท.บ.","7-37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1115","1313","ท.บ.","7-45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1116","21991","ท.บ.","7-45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1117","1173","ท.บ.","7-46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1118","21820","ท.บ.","7-46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1119","21960","ท.บ.","7-47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1120","1174","ท.บ.","7-47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1121","1175","ท.บ.","7-48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1122","21821","ท.บ.","7-48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1123","22099","ท.บ.","7-51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1124","1403","ท.บ.","7-51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1125","1404","ท.บ.","7-52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1126","22100","ท.บ.","7-52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1127","22101","ท.บ.","7-55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1128","1405","ท.บ.","7-55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1129","22102","ท.บ.","7-56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1130","1406","ท.บ.","7-56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1131","1407","ท.บ.","7-57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1132","22103","ท.บ.","7-57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1133","22104","ท.บ.","7-58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1134","1408","ท.บ.","7-58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1135","22040","ท.บ.","7-59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1136","1409","ท.บ.","7-59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1137","1410","ท.บ.","7-60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1138","22041","ท.บ.","7-60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1139","22825","ท.บ.","7-995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1140","1176","ท.บ.","8-117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1141","21961","ท.บ.","8-117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1142","21822","ท.บ.","8-127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1143","1177","ท.บ.","8-127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1144","21823","ท.บ.","8-137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1145","1178","ท.บ.","8-137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1146","1314","ท.บ.","8-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1147","21934","ท.บ.","8-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1148","21824","ท.บ.","8-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1149","1179","ท.บ.","8-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1150","21825","ท.บ.","8-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1151","1180","ท.บ.","8-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1152","21826","ท.บ.","8-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1153","1181","ท.บ.","8-18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1154","21827","ท.บ.","8-20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1155","1182","ท.บ.","8-20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1156","21910","ท.บ.","8-27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1157","1288","ท.บ.","8-27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1158","21992","ท.บ.","8-35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1159","1315","ท.บ.","8-35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1160","22018","ท.บ.","8-35ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1161","1369","ท.บ.","8-35ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1162","1183","ท.บ.","8-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1163","21828","ท.บ.","8-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1164","21891","ท.บ.","8-36ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1165","1370","ท.บ.","8-36ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1166","1184","ท.บ.","8-37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1167","21962","ท.บ.","8-37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1168","1371","ท.บ.","8-37ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1169","22019","ท.บ.","8-37ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1170","1185","ท.บ.","8-38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1171","21829","ท.บ.","8-38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1172","22020","ท.บ.","8-38ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1173","1372","ท.บ.","8-38ม.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1174","1316","ท.บ.","8-445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1175","21935","ท.บ.","8-445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1176","21830","ท.บ.","8-446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1177","1186","ท.บ.","8-446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1178","21831","ท.บ.","8-447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1179","1188","ท.บ.","8-447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1180","21779","ท.บ.","8-448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1181","1214","ท.บ.","8-448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1182","21963","ท.บ.","8-510R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1183","1189","ท.บ.","8-510R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1184","21832","ท.บ.","8-543พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1185","1190","ท.บ.","8-543พ.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1186","1317","ท.บ.","8-55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1187","21936","ท.บ.","8-55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1188","21911","ท.บ.","8-56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1189","1289","ท.บ.","8-56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1190","21833","ท.บ.","8-564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1191","1191","ท.บ.","8-564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1192","1192","ท.บ.","8-565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1193","21964","ท.บ.","8-565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1194","1193","ท.บ.","8-566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1195","21834","ท.บ.","8-566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1196","1290","ท.บ.","8-58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1197","21912","ท.บ.","8-58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1198","21835","ท.บ.","8-630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1199","1194","ท.บ.","8-630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1200","21836","ท.บ.","8-630KA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1201","1195","ท.บ.","8-630KA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1202","21837","ท.บ.","8-650G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1203","1196","ท.บ.","8-650G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1204","21838","ท.บ.","8-667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1205","1197","ท.บ.","8-667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1206","21839","ท.บ.","8-670 G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1207","1198","ท.บ.","8-670 G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1208","1319","ท.บ.","9-125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1209","21938","ท.บ.","9-125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1210","1199","ท.บ.","9-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1211","21840","ท.บ.","9-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1212","1373","ท.บ.","9-17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1213","1200","ท.บ.","9-25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1214","21841","ท.บ.","9-25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1215","21842","ท.บ.","9-347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1216","1201","ท.บ.","9-347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1217","21937","ท.บ.","9-35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1218","1318","ท.บ.","9-35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1219","1269","ท.บ.","9-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
"1220","21984","ท.บ.","9-36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Edit"
